id,Timestamp,SyncStatus,Latitude,Longitude,Radius,F,dF_AOCS,dF_other,F_error,B_VFM,B_NEC,dB_AOCS,dB_other,B_error,q_NEC_CRF,Att_error,Flags_F,Flags_B,Flags_q,Flags_Platform,ASM_Freq_Dev,dst,kp,qdlat,mlt
SW_OPER_MAGA_LR_1B,2014-09-30 03:07:20,0,-0.9058679,-65.6446361,6843029.26,22256.081,-0.323,0.4067,0.0283,{1115.8484;2376.6562;22099.5843},{20994.3161;-4075.3385;6157.5601},{1.3199;0.5746;1.5135},{-0.0843;0.0274;0.0945},{0.7744;0.7706;0.7776},{-0.004859207;-6.7133e-05;-0.999269332;0.037910235},1.1785,17,8,0,1,0.0,-20.2444835623,40.0,8.33393764496,13.6082172394
SW_OPER_MAGA_LR_1B,2014-09-30 03:07:40,0,-2.1828572,-65.6692423,6843237.25,21875.0911,-0.3421,0.4271,0.0295,{256.9992;2276.3015;21753.7979},{20857.6884;-3996.6849;5240.1017},{1.3545;0.7713;1.3969},{-0.0812;0.0275;0.0947},{0.7746;0.7714;0.7765},{-0.004857784;-0.000204562;-0.999277357;0.037697806},1.122,17,8,0,1,0.0,-20.2555964514,40.0,7.15168046951,13.5910682678
SW_OPER_MAGA_LR_1B,2014-09-30 03:08:00,0,-3.4597644,-65.6937523,6843442.11,21515.5941,-0.3454,0.435,0.0331,{-583.1203;2170.6523;21396.9029},{20706.5131;-3911.642;4338.0394},{1.4582;0.7155;1.214},{-0.0782;0.0276;0.0947},{0.7755;0.7711;0.7749},{-0.004858171;-0.000347625;-0.999284855;0.037497421},1.0911,17,0,0,1,0.0,-20.2667093406,40.0,5.96975708008,13.574213028
SW_OPER_MAGA_LR_1B,2014-09-30 03:08:20,0,-4.7365875,-65.7181068,6843643.73,21177.1909,-0.3455,0.4369,0.0237,{-1404.3756;2059.3211;21028.9718},{20540.8639;-3819.7127;3451.5843},{1.5309;0.7007;1.0514},{-0.0752;0.0277;0.0946},{0.7763;0.7711;0.7736},{-0.004858254;-0.000496729;-0.999291958;0.037305953},1.3643,17,8,0,1,0.0,-20.2778222298,40.0,4.78801727295,13.5576896667
SW_OPER_MAGA_LR_1B,2014-09-30 03:08:40,0,-6.0133247,-65.7422462,6843842.03,20861.5794,-0.3564,0.4529,0.0439,{-2208.0218;1942.4368;20652.1947},{20363.121;-3721.1215;2580.3341},{1.5998;0.668;0.8913},{-0.0722;0.0279;0.0945},{0.7769;0.771;0.7725},{-0.004852745;-0.000671226;-0.99929876;0.037121274},1.1507,17,8,0,1,0.0,-20.288935119,40.0,3.6063375473,13.5415468216
SW_OPER_MAGA_LR_1B,2014-09-30 03:09:00,0,-7.2899741,-65.7661098,6844036.93,20570.1843,-0.3635,0.4618,0.0229,{-2992.941;1820.9851;20268.6078},{20174.9329;-3617.372;1725.3537},{1.6513;0.7649;0.7285},{-0.0693;0.028;0.0942},{0.7775;0.7714;0.7715},{-0.00485316;-0.000864748;-0.999304934;0.036950627},1.126,17,8,0,1,0.0,-20.3000480082,40.0,2.42461276054,13.5258197784
SW_OPER_MAGA_LR_1B,2014-09-30 03:09:20,0,-8.5665337,-65.7896358,6844228.35,20302.7398,-0.3831,0.4859,0.0279,{-3758.2208;1694.6498;19878.7902},{19976.6822;-3507.9354;888.2116},{1.7393;0.6519;0.49},{-0.0664;0.0282;0.094},{0.7784;0.7709;0.7705},{-0.004845785;-0.001082032;-0.999310774;0.036787572},1.2192,17,0,0,1,0.0,-20.3111608974,40.0,1.24275898933,13.510556221
SW_OPER_MAGA_LR_1B,2014-09-30 03:09:40,0,-9.8430018,-65.8127612,6844416.22,20059.2348,-0.3909,0.4965,0.0334,{-4503.6494;1564.019;19483.5524},{19769.1122;-3393.423;68.6633},{1.7981;0.6951;0.3396},{-0.0635;0.0283;0.0936},{0.7792;0.771;0.7699},{-0.004847557;-0.001331034;-0.999316285;0.036629104},1.1582,1,0,0,1,0.0,-20.3222737866,40.0,0.0607170909643,13.4957885742
SW_OPER_MAGA_LR_1B,2014-09-30 03:10:00,0,-11.1193764,-65.8354211,6844600.47,19840.5455,-0.4034,0.5136,0.0529,{-5228.9866;1429.3645;19084.6841},{19553.809;-3274.6593;-731.9219},{1.8418;0.6695;0.1364},{-0.0607;0.0285;0.0932},{0.7797;0.7709;0.7696},{-0.004840465;-0.001616914;-0.999321251;0.036482761},1.2508,1,0,0,1,0.0,-20.3333866758,40.0,-1.12156021595,13.4815616608
SW_OPER_MAGA_LR_1B,2014-09-30 03:10:20,0,-12.3956557,-65.8575489,6844781.04,19646.3358,-0.4109,0.5279,0.0488,{-5933.3014;1289.6594;18683.6237},{19332.0535;-3150.8734;-1512.8726},{1.8508;0.6722;-0.08},{-0.0579;0.0287;0.0927},{0.7799;0.7709;0.7694},{-0.004836433;-0.001940675;-0.999325524;0.036350238},1.4106,1,0,0,1,0.0,-20.344499565,40.0,-2.30409646034,13.4679088593
SW_OPER_MAGA_LR_1B,2014-09-30 03:10:40,0,-13.6718378,-65.8790758,6844957.89,19475.7735,-0.4117,0.5322,0.0585,{-6613.8647;1143.6861;18281.763},{19104.7335;-3020.6562;-2271.3167},{1.8881;0.668;-0.2518},{-0.0553;0.0289;0.0922},{0.7803;0.7709;0.7695},{-0.004834829;-0.002297811;-0.999329287;0.036225965},1.3895,1,0,0,1,0.0,-20.3556124542,40.0,-3.48690462112,13.454864502
SW_OPER_MAGA_LR_1B,2014-09-30 03:11:00,0,-14.9479208,-65.8999302,6845130.97,19330.4426,-0.4256,0.5516,0.0653,{-7272.8906;991.8351;17881.7285},{18874.8445;-2885.0052;-3008.634},{1.8918;0.5683;-0.4489},{-0.0526;0.0291;0.0916},{0.7803;0.7706;0.7698},{-0.004831525;-0.002697952;-0.999332413;0.036112405},1.106,1,0,0,1,0.0,-20.3667253434,40.0,-4.66997814178,13.4424686432
SW_OPER_MAGA_LR_1B,2014-09-30 03:11:20,0,-16.2239029,-65.9200379,6845300.24,19209.8489,-0.4319,0.5594,0.0834,{-7908.6055;834.3254;17485.504},{18643.9008;-2744.1623;-3722.8384},{1.9472;0.4595;-0.6761},{-0.0501;0.0293;0.0911},{0.7815;0.7702;0.7705},{-0.004829845;-0.003135722;-0.999334935;0.036007338},1.2625,1,0,0,1,0.0,-20.3778382326,40.0,-5.85330677032,13.4307479858
SW_OPER_MAGA_LR_1B,2014-09-30 03:11:40,0,-17.499782,-65.9393212,6845465.66,19114.2749,-0.4568,0.5939,0.0899,{-8527.6059;670.9471;17092.5885},{18412.7833;-2598.6683;-4420.7633},{1.9606;0.3927;-0.8545},{-0.0476;0.0296;0.0905},{0.7813;0.77;0.7713},{-0.004837577;-0.003621348;-0.999336619;0.035913864},1.3517,1,0,0,1,0.0,-20.3889511218,40.0,-7.03686141968,13.4197359085
SW_OPER_MAGA_LR_1B,2014-09-30 03:12:00,0,-18.7755563,-65.9576988,6845627.22,19043.145,-0.4791,0.624,0.1116,{-9127.6684;505.0495;16704.7504},{18182.5511;-2451.5411;-5099.3013},{2.0552;0.3871;-1.0635},{-0.0451;0.0298;0.0899},{0.7824;0.7701;0.7725},{-0.004842543;-0.00414195;-0.999337792;0.035824171},1.1566,1,0,0,1,0.0,-20.400064011,40.0,-8.22061634064,13.4094657898
SW_OPER_MAGA_LR_1B,2014-09-30 03:12:20,0,-20.0512238,-65.9750853,6845784.88,18995.7211,-0.5061,0.6621,0.1101,{-9707.9844;330.2247;16323.6706},{17955.1585;-2296.8192;-5757.8759},{2.0763;0.2434;-1.2605},{-0.0428;0.0301;0.0892},{0.783;0.7697;0.7741},{-0.004849782;-0.00470074;-0.999338128;0.035744766},1.5409,1,0,0,1,0.0,-20.4111769002,40.0,-9.40452671051,13.3999595642
SW_OPER_MAGA_LR_1B,2014-09-30 03:12:40,0,-21.3267822,-65.9913907,6845938.63,18971.978,-0.5304,0.6966,0.1171,{-10268.4089;151.2214;15951.3721},{17732.1466;-2139.3703;-6395.5792},{2.1285;0.0444;-1.4508},{-0.0405;0.0304;0.0886},{0.7835;0.7694;0.7755},{-0.004855926;-0.00528723;-0.999337566;0.035677637},1.0763,1,0,0,1,0.0,-20.4222897894,40.0,-10.5885591507,13.3912477493
SW_OPER_MAGA_LR_1B,2014-09-30 03:13:00,0,-22.6022296,-66.0065198,6846088.47,18971.9778,-0.5435,0.721,0.2292,{-10811.6405;-31.6475;15589.4739},{17515.6425;-1979.539;-7014.8387},{2.1681;-0.0101;-1.6325},{-0.0383;0.0308;0.088},{0.7842;0.7697;0.7773},{-0.004864564;-0.00589508;-0.99933631;0.035616338},1.1715,1,0,0,1,0.0,-20.4334026786,40.0,-11.7726736069,13.3833522797
SW_OPER_MAGA_LR_1B,2014-09-30 03:13:20,0,-23.8775638,-66.0203717,6846234.42,18991.5304,-0.5551,0.7392,0.1551,{-11338.5497;-220.0243;15232.9369},{17301.1642;-1815.6228;-7617.527},{2.2072;-0.1361;-1.7792},{-0.0361;0.0311;0.0875},{0.7845;0.7694;0.7788},{-0.004868529;-0.006519147;-0.999334078;0.035569621},1.2096,1,0,0,1,0.0,-20.4445155678,40.0,-12.9568281174,13.3762989044
SW_OPER_MAGA_LR_1B,2014-09-30 03:13:40,0,-25.1527824,-66.0328391,6846376.46,19035.3723,-0.5511,0.7403,0.1172,{-11850.1146;-413.0951;14890.5652},{17097.4438;-1648.376;-8202.7476},{2.1645;-0.1773;-1.921},{-0.034;0.0315;0.0869},{0.784;0.7694;0.7804},{-0.004870532;-0.00713797;-0.999331405;0.035525615},1.1791,1,0,0,1,0.0,-20.4556284569,40.0,-14.1409912109,13.3701038361
SW_OPER_MAGA_LR_1B,2014-09-30 03:14:00,0,-26.4278831,-66.0438079,6846514.63,19102.3549,-0.5576,0.7525,0.1244,{-12349.2173;-609.0667;14560.5033},{16903.0732;-1480.2095;-8773.6812},{2.2199;-0.2117;-2.1033},{-0.032;0.0319;0.0864},{0.7849;0.7695;0.7826},{-0.004872602;-0.007751718;-0.999327649;0.035502361},1.1905,1,0,0,1,0.0,-20.4667413461,40.0,-15.3251247406,13.3647918701
SW_OPER_MAGA_LR_1B,2014-09-30 03:14:20,0,-27.7028634,-66.0531558,6846648.94,19191.7092,-0.5733,0.7806,0.1401,{-12836.8737;-809.8065;14243.1213},{16718.9596;-1308.4911;-9331.2302},{2.2403;-0.3097;-2.2467},{-0.03;0.0324;0.0859},{0.7853;0.7697;0.7846},{-0.004870081;-0.008344468;-0.999323506;0.035484954},1.2026,1,0,0,1,0.0,-20.4778542353,40.0,-16.5092067719,13.3603744507
SW_OPER_MAGA_LR_1B,2014-09-30 03:14:40,0,-28.9777206,-66.0607517,6846779.42,19300.4782,-0.5928,0.8119,0.2153,{-13312.3396;-1013.9376;13936.8744},{16543.2374;-1134.394;-9875.0884},{2.2845;-0.5467;-2.3724},{-0.0281;0.0328;0.0855},{0.7859;0.7737;0.7871},{-0.004867867;-0.0089153;-0.999318864;0.035477176},1.1075,1,0,0,1,0.0,-20.4889671245,40.0,-17.6932125092,13.3568744659
SW_OPER_MAGA_LR_1B,2014-09-30 03:15:00,0,-30.252452,-66.0664551,6846906.09,19432.513,-0.6247,0.8556,0.1539,{-13780.5221;-1219.5794;13646.3361},{16381.2826;-959.9369;-10408.8787},{2.3024;-0.4995;-2.5218},{-0.0262;0.0333;0.0851},{0.7863;0.7705;0.7887},{-0.004865985;-0.009434724;-0.999313891;0.035483165},1.1038,1,0,0,1,0.0,-20.5000800137,40.0,-18.8771343231,13.3542985916
SW_OPER_MAGA_LR_1B,2014-09-30 03:15:20,0,-31.5270545,-66.070114,6847029.01,19585.9863,-0.6398,0.8872,0.1431,{-14241.2804;-1426.9147;13369.7886},{16231.6547;-784.5213;-10932.4889},{2.2961;-0.5294;-2.6269},{-0.0244;0.0338;0.0848},{0.7863;0.7711;0.7904},{-0.004854434;-0.009901733;-0.999308786;0.035501262},1.1386,1,0,0,1,0.0,-20.5111929029,40.0,-20.060956955,13.3526659012
SW_OPER_MAGA_LR_1B,2014-09-30 03:15:40,0,-32.801525,-66.0715647,6847148.19,19762.5922,-0.6558,0.9132,0.1302,{-14698.52;-1638.0116;13107.859},{16095.9031;-606.0933;-11449.895},{2.3131;-0.5237;-2.7322},{-0.0226;0.0343;0.0845},{0.7863;0.7701;0.7919},{-0.004840007;-0.010306514;-0.999303645;0.035532721},1.1883,1,0,0,1,0.0,-20.5223057921,40.0,-21.2446918488,13.3519821167
SW_OPER_MAGA_LR_1B,2014-09-30 03:16:00,0,-34.0758599,-66.0706297,6847263.69,19961.8663,-0.6577,0.9231,0.1277,{-15154.1627;-1850.0964;12860.4447},{15974.2974;-427.5643;-11962.5061},{2.2626;-0.358;-2.7411},{-0.0209;0.0348;0.0844},{0.7855;0.7697;0.7917},{-0.004815501;-0.010655051;-0.999298443;0.035579515},1.2595,1,0,0,1,0.0,-20.5334186813,40.0,-22.4283409119,13.3522615433
SW_OPER_MAGA_LR_1B,2014-09-30 03:16:20,0,-35.3500555,-66.067116,6847375.55,20184.4255,-0.6902,0.9805,0.1279,{-15610.1799;-2063.9853;12627.8046},{15867.4332;-248.3189;-12472.4537},{2.2728;-0.4044;-2.8808},{-0.0192;0.0353;0.0842},{0.7857;0.7698;0.7941},{-0.004789427;-0.010948838;-0.999293002;0.035646594},1.2642,1,0,0,1,0.0,-20.5445315705,40.0,-23.6119289398,13.3535079956
SW_OPER_MAGA_LR_1B,2014-09-30 03:16:40,0,-36.6241077,-66.0608137,6847483.81,20429.4225,-0.6907,0.9897,0.1247,{-16068.4135;-2280.2693;12407.8609},{15773.8759;-67.3517;-12981.8665},{2.2336;-0.3857;-2.841},{-0.0175;0.0359;0.0842},{0.7851;0.7698;0.7935},{-0.004758638;-0.011174413;-0.999287431;0.035736794},1.2187,1,0,0,1,0.0,-20.5556444597,40.0,-24.7954673767,13.3557300568
SW_OPER_MAGA_LR_1B,2014-09-30 03:17:00,0,-37.898012,-66.0514935,6847588.53,20696.5227,-0.7201,1.0365,0.1199,{-16530.564;-2498.4076;12199.6973},{15693.1504;114.7573;-13492.4447},{2.1298;-0.3895;-2.8736},{-0.0158;0.0365;0.0842},{0.7838;0.7698;0.7945},{-0.004721093;-0.011342418;-0.99928179;0.035846412},1.3449,1,0,0,1,0.0,-20.5667573489,40.0,-25.9789829254,13.3589363098
SW_OPER_MAGA_LR_1B,2014-09-30 03:17:20,0,-39.1717634,-66.0389043,6847689.76,20986.7352,-0.7396,1.0702,0.12,{-16998.638;-2717.6081;12003.8972},{15626.1039;297.1999;-14006.041},{2.1497;-0.4288;-2.9673},{-0.0142;0.0371;0.0844},{0.7841;0.7699;0.7959},{-0.004682372;-0.011442182;-0.999275883;0.035984176},1.2994,1,0,0,1,0.0,-20.5778702381,40.0,-27.1625175476,13.3631258011
SW_OPER_MAGA_LR_1B,2014-09-30 03:17:40,0,-40.4453564,-66.0227703,6847787.56,21300.6555,-0.7018,1.0262,0.1169,{-17474.4902;-2938.2749;11820.1156},{15573.2652;480.2643;-14524.0888},{2.0988;-0.223;-2.9775},{-0.0125;0.0377;0.0845},{0.7834;0.7695;0.796},{-0.004629668;-0.011474374;-0.999269598;0.036154888},1.3097,1,0,0,1,0.0,-20.5889831273,40.0,-28.3460960388,13.3683071136
SW_OPER_MAGA_LR_1B,2014-09-30 03:18:00,0,-41.7187851,-66.0027879,6847881.98,21637.9229,-0.726,1.0671,0.1139,{-17960.1066;-3161.3896;11646.0822},{15532.7154;665.1415;-15049.3648},{2.0472;-0.1465;-3.0054},{-0.0109;0.0384;0.0848},{0.7827;0.7695;0.7964},{-0.004573643;-0.011441603;-0.999262956;0.036355423},1.1438,1,0,0,1,0.0,-20.6000960165,40.0,-29.5297527313,13.3744792938
SW_OPER_MAGA_LR_1B,2014-09-30 03:18:20,0,-42.9920427,-65.9786217,6847973.08,21999.0183,-0.7599,1.1229,0.1091,{-18457.114;-3387.2992;11480.8331},{15504.011;851.904;-15583.5902},{1.9678;-0.1006;-2.982},{-0.0092;0.039;0.0851},{0.7816;0.7694;0.796},{-0.004511916;-0.01136019;-0.999255892;0.036582117},1.121,1,0,0,1,0.0,-20.6112089057,40.0,-30.7135372162,13.3816480637
SW_OPER_MAGA_LR_1B,2014-09-30 03:18:40,0,-44.2651217,-65.9499001,6848060.92,22384.2006,-0.7709,1.1511,0.1041,{-18967.5681;-3614.7816;11322.9109},{15486.0225;1038.471;-16129.1129},{1.8527;0.0321;-2.9436},{-0.0075;0.0397;0.0855},{0.7804;0.7694;0.7957},{-0.004449383;-0.011237649;-0.999247441;0.036857428},1.2338,1,0,0,1,0.0,-20.6223217949,40.0,-31.8974704742,13.3898124695
SW_OPER_MAGA_LR_1B,2014-09-30 03:19:00,0,-45.5380136,-65.9162102,6848145.58,22793.2868,-0.7864,1.1766,0.1016,{-19492.1542;-3845.1047;11171.2914},{15477.9424;1225.9668;-16687.0297},{1.8098;0.0729;-2.9894},{-0.0058;0.0404;0.086},{0.7799;0.7694;0.7964},{-0.00438877;-0.011093844;-0.999237767;0.037169214},1.2124,1,0,0,1,0.0,-20.6334346841,40.0,-33.0815925598,13.3989782333
SW_OPER_MAGA_LR_1B,2014-09-30 03:19:20,0,-46.810709,-65.8770914,6848227.11,23225.9073,-0.7964,1.2099,0.0974,{-20031.9358;-4078.5957;11023.7695},{15478.4196;1413.9861;-17258.5069},{1.7524;0.1149;-2.9172},{-0.004;0.0411;0.0865},{0.7793;0.7695;0.7951},{-0.0043173;-0.010938596;-0.999226152;0.037534046},1.1608,1,0,0,1,0.0,-20.6445475733,40.0,-34.2659378052,13.4091434479
SW_OPER_MAGA_LR_1B,2014-09-30 03:19:40,0,-48.0831973,-65.8320286,6848305.58,23681.8024,-0.8189,1.2532,0.0934,{-20588.0651;-4314.7457;10878.2264},{15485.6209;1602.1291;-17845.1672},{1.6763;0.1887;-2.9444},{-0.0022;0.0418;0.087},{0.7784;0.7696;0.7951},{-0.00423719;-0.010773737;-0.999212599;0.037949382},1.4284,1,0,0,1,0.0,-20.6556604625,40.0,-35.4505195618,13.4203157425
SW_OPER_MAGA_LR_1B,2014-09-30 03:20:00,0,-49.3554662,-65.7804432,6848381.06,24160.4397,-0.8519,1.3102,0.088,{-21160.9883;-4553.8092;10732.9924},{15497.7274;1790.4626;-18448.2092},{1.6186;0.1425;-2.8697},{-0.0003;0.0425;0.0876},{0.7777;0.7695;0.7939},{-0.004159999;-0.010605219;-0.999196804;0.038418367},1.1972,1,0,0,1,0.0,-20.6667733516,40.0,-36.6353607178,13.4324932098
SW_OPER_MAGA_LR_1B,2014-09-30 03:20:20,0,-50.6275022,-65.721683,6848453.61,24661.1177,-0.8434,1.3155,0.0839,{-21750.8575;-4796.6593;10585.676},{15512.9719;1979.0188;-19068.1793},{1.5473;0.1718;-2.7727},{0.0015;0.0432;0.0883},{0.7771;0.7696;0.7922},{-0.004078107;-0.010441656;-0.999177778;0.038962921},1.2197,1,0,0,1,0.0,-20.6778862408,40.0,-37.8204727173,13.4456863403
SW_OPER_MAGA_LR_1B,2014-09-30 03:20:40,0,-51.8992896,-65.6550104,6848523.31,25182.8453,-0.8466,1.3326,0.0786,{-22357.879;-5040.7072;10435.0326},{15529.5171;2166.1908;-19705.7125},{1.4975;0.2047;-2.7104},{0.0035;0.044;0.0889},{0.7766;0.7696;0.7911},{-0.004003576;-0.010274412;-0.999156132;0.039565528},1.1081,1,0,0,1,0.0,-20.68899913,40.0,-39.0058517456,13.4598960876
SW_OPER_MAGA_LR_1B,2014-09-30 03:21:00,0,-53.1708103,-65.5795869,6848590.22,25724.6975,-0.8685,1.376,0.0732,{-22981.1175;-5288.4788;10278.9411},{15546.2171;2353.1203;-20360.1169},{1.3971;0.2566;-2.6097},{0.0055;0.0447;0.0896},{0.7757;0.7697;0.7895},{-0.003918416;-0.010124731;-0.999130642;0.040250421},1.1697,1,0,0,1,0.0,-20.7001120192,40.0,-40.191493988,13.4751377106
SW_OPER_MAGA_LR_1B,2014-09-30 03:21:20,0,-54.4420437,-65.4944557,6848654.41,26285.7736,-0.9001,1.432,0.0666,{-23620.7607;-5538.8775;10115.218},{15560.5274;2539.2099;-21032.345},{1.2997;0.1946;-2.4937},{0.0076;0.0455;0.0902},{0.7749;0.7695;0.788},{-0.003835648;-0.00998142;-0.999101076;0.04102071},1.2828,1,0,0,1,0.0,-20.7112249084,40.0,-41.3773803711,13.4914169312
SW_OPER_MAGA_LR_1B,2014-09-30 03:21:40,0,-55.712966,-65.3985197,6848715.95,26864.921,-0.9256,1.4808,0.0607,{-24276.3743;-5790.9077;9942.1471},{15571.1253;2723.2018;-21722.0505},{1.2252;0.0947;-2.3591},{0.0097;0.0462;0.0908},{0.7743;0.7694;0.7861},{-0.003747263;-0.009843977;-0.999066662;0.041891026},1.2813,1,0,0,1,0.0,-20.7223377976,40.0,-42.5634803772,13.5087509155
SW_OPER_MAGA_LR_1B,2014-09-30 03:22:00,0,-56.9835495,-65.2905144,6848774.9,27460.5241,-0.9343,1.5185,0.0539,{-24946.824;-6043.797;9757.4265},{15575.5196;2904.9532;-22428.6272},{1.1238;0.1889;-2.2101},{0.0119;0.047;0.0915},{0.7735;0.7696;0.7838},{-0.003656396;-0.009701085;-0.999026973;0.042867562},1.1196,1,0,0,1,0.0,-20.7334506868,40.0,-43.7497520447,13.5271606445
SW_OPER_MAGA_LR_1B,2014-09-30 03:22:20,0,-58.2537617,-65.1689751,6848831.32,28070.532,-0.9635,1.5829,0.0537,{-25630.3262;-6297.1658;9559.6735},{15571.7252;3083.8055;-23150.9566},{1.0924;-0.0068;-2.1851},{0.0141;0.0477;0.092},{0.7733;0.7694;0.7834},{-0.003572278;-0.00955865;-0.998981062;0.043962581},1.2516,1,0,0,1,0.0,-20.744563576,40.0,-44.9361381531,13.5466690063
SW_OPER_MAGA_LR_1B,2014-09-30 03:22:40,0,-59.5235647,-65.0321949,6848885.28,28692.8614,-0.9623,1.5831,0.0505,{-26325.3874;-6549.567;9346.5949},{15557.8232;3259.1653;-23887.5211},{1.0289;0.0553;-2.0713},{0.0165;0.0484;0.0925},{0.7729;0.7694;0.7822},{-0.003484494;-0.009394939;-0.998927929;0.045194976},1.0816,1,0,0,1,0.0,-20.7556764652,40.0,-46.1225776672,13.5673027039
SW_OPER_MAGA_LR_1B,2014-09-30 03:23:00,0,-60.7929139,-64.8781728,6848936.84,29325.3744,-0.9674,1.6191,0.0435,{-27029.5504;-6801.2581;9117.4476},{15532.4545;3430.5432;-24636.4727},{0.9496;0.144;-2.0035},{0.0188;0.0491;0.093},{0.7724;0.7695;0.781},{-0.003400023;-0.009228529;-0.998866347;0.046575685},1.1438,1,0,0,1,0.0,-20.7667893544,40.0,-47.3089981079,13.5891017914
SW_OPER_MAGA_LR_1B,2014-09-30 03:23:20,0,-62.0617561,-64.7045474,6848986.07,29965.8214,-0.9844,1.665,0.0399,{-27740.2977;-7051.9386;8871.2826},{15494.4759;3596.3168;-25395.6951},{0.8882;0.0781;-1.9287},{0.0213;0.0498;0.0934},{0.7721;0.7694;0.7801},{-0.00331837;-0.009076524;-0.998794107;0.048134575},1.3009,1,0,0,1,0.0,-20.7779022436,40.0,-48.495300293,13.6121082306
SW_OPER_MAGA_LR_1B,2014-09-30 03:23:40,0,-63.3300278,-64.5085115,6849033.03,30611.601,-1.0143,1.7158,0.0376,{-28455.1102;-7300.7099;8607.0183},{15442.5916;3756.9587;-26162.6843},{0.8921;-0.0169;-1.9172},{0.0238;0.0505;0.0937},{0.7721;0.7695;0.7801},{-0.003239228;-0.008910481;-0.998709707;0.049890207},1.2708,1,0,0,1,0.0,-20.7890151327,40.0,-49.681388855,13.6363773346
SW_OPER_MAGA_LR_1B,2014-09-30 03:24:00,0,-64.5976527,-64.2867023,6849077.78,31260.4056,-1.011,1.7315,0.0349,{-29171.5823;-7545.6089;8324.5171},{15376.6066;3910.6352;-26934.7715},{0.8457;0.0294;-1.8754},{0.0263;0.0511;0.0939},{0.7718;0.7694;0.7796},{-0.003158417;-0.008720165;-0.998610583;0.051873756},1.1744,1,0,0,1,0.0,-20.8001280219,40.0,-50.8671455383,13.6619710922
SW_OPER_MAGA_LR_1B,2014-09-30 03:24:20,0,-65.864538,-64.0350569,6849120.38,31910.25,-1.0307,1.7721,0.031,{-29887.2767;-7785.9326;8024.8433},{15296.9381;4055.6311;-27709.632},{0.8109;0.1207;-1.8592},{0.0288;0.0517;0.094},{0.7717;0.7696;0.7793},{-0.003084607;-0.008514499;-0.998493384;0.054119776},1.0753,1,0,0,1,0.0,-20.8112409111,40.0,-52.0524330139,13.6889696121
SW_OPER_MAGA_LR_1B,2014-09-30 03:24:40,0,-67.1305702,-63.7486205,6849160.89,32558.8157,-1.0273,1.781,0.0274,{-30599.0835;-8022.8469;7708.0713},{15204.0391;4191.2946;-28484.2868},{0.7441;0.1204;-1.7738},{0.0314;0.0523;0.094},{0.7714;0.7695;0.7786},{-0.003010907;-0.008313155;-0.998353644;0.056672987},1.2575,1,0,0,1,0.0,-20.8223538003,40.0,-53.237121582,13.7174596786
SW_OPER_MAGA_LR_1B,2014-09-30 03:25:00,0,-68.3956088,-63.4212888,6849199.37,33204.2217,-1.0537,1.838,0.0335,{-31305.4031;-8252.8191;7375.151},{15098.6975;4312.1967;-29256.8698},{0.7065;0.1164;-1.7186},{0.034;0.0528;0.094},{0.7711;0.7695;0.7778},{-0.002936883;-0.008129346;-0.998185747;0.059586105},1.0516,1,0,0,1,0.0,-20.8334666895,40.0,-54.4210548401,13.7475547791
SW_OPER_MAGA_LR_1B,2014-09-30 03:25:20,0,-69.659478,-63.0454552,6849235.88,33844.6596,-1.0557,1.8543,0.021,{-32002.992;-8478.7401;7028.2238},{14983.089;4419.6167;-30024.1651},{0.6273;0.2343;-1.6055},{0.0366;0.0533;0.0938},{0.7708;0.7697;0.7769},{-0.002868567;-0.007966106;-0.997982568;0.062921435},1.1622,1,0,0,1,0.0,-20.8445795787,40.0,-55.6040687561,13.7793798447
SW_OPER_MAGA_LR_1B,2014-09-30 03:25:40,0,-70.9219555,-62.6115214,6849270.47,34478.0943,-1.0528,1.8677,0.0206,{-32689.5065;-8699.6203;6668.3778},{14858.3942;4509.7222;-30783.8435},{0.6229;-0.011;-1.557},{0.0392;0.0538;0.0935},{0.7708;0.7694;0.7762},{-0.00280846;-0.007839088;-0.997734221;0.066761403},1.4258,1,0,0,1,0.0,-20.8556924679,40.0,-56.7859611511,13.8130893707
SW_OPER_MAGA_LR_1B,2014-09-30 03:26:00,0,-72.1827554,-62.107205,6849303.2,35102.9652,-1.0633,1.9056,0.0195,{-33364.6716;-8905.9625;6302.344},{14731.1258;4572.283;-31532.9221},{0.6531;-0.0365;-1.5383},{0.0418;0.0542;0.0932},{0.7709;0.7694;0.7762},{-0.002754488;-0.00770227;-0.997427158;0.071219049},1.4777,1,0,0,1,0.0,-20.8668053571,40.0,-57.9665260315,13.8488588333
SW_OPER_MAGA_LR_1B,2014-09-30 03:26:20,0,-73.4415047,-61.5165394,6849334.12,35717.8275,-1.0746,1.9417,0.0183,{-34023.7067;-9094.4717;5954.3685},{14624.9145;4598.997;-32260.4656},{0.5978;0.0333;-1.4752},{0.0443;0.0546;0.0929},{0.773;0.8085;0.7821},{-0.002698297;-0.007532509;-0.997042725;0.076431575},1.3282,1,0,0,1,0.0,-20.8779182463,40.0,-59.1455535889,13.8869056702
